destino_id,direccion_id,nombre,descripcion,precio,categoria,id,tipo
32,103314,Tour nisi,Illum esse nesciunt repudiandae provident velit laudantium. Id iusto quae.,307.45,Tour,3315,recurrente
151,115113,Festival modi,Quos doloremque blanditiis necessitatibus.,2141.04,Festival,15114,recurrente
144,114381,Deportiva veritatis,Expedita labore sequi eius voluptatum consequatur.,3694.28,Deportiva,14382,recurrente
167,116851,Visita Guiada nihil,Culpa veritatis quibusdam ipsam ullam. Deserunt quasi molestiae praesentium saepe necessitatibus.,4715.67,Visita Guiada,16852,recurrente
208,120800,Conferencia quod,A laudantium et tenetur libero alias facilis. Non praesentium in ea iure.,4099.73,Conferencia,20801,recurrente
135,113526,Concierto perspiciatis,Earum similique ex id. Laudantium facilis odit voluptate. Sequi amet suscipit delectus sit vero.,4188.07,Concierto,13527,recurrente
220,121970,Deportiva ea,Voluptas neque deserunt. Eius repellat quos provident vero.,1454.09,Deportiva,21971,recurrente
36,103649,Religiosa excepturi,Doloremque earum ipsum recusandae officia. Velit veniam ratione. Inventore praesentium ipsum error.,2935.17,Religiosa,3650,recurrente
67,106844,Mercado eius,Quam mollitia aspernatur at aperiam. Quae atque reprehenderit harum.,1685.57,Mercado,6845,recurrente
28,102973,Parque Temático porro,Alias et non molestiae optio. Autem sapiente animi tempore repellendus. In praesentium consectetur.,3201.97,Parque Temático,2974,recurrente
156,115497,Educativa non,Iure voluptatum porro nihil recusandae. Incidunt sequi dicta impedit adipisci ratione.,4006.0,Educativa,15498,recurrente
28,102959,Parque Temático modi,Distinctio architecto iure accusantium delectus. Sit aperiam laborum.,167.41,Parque Temático,2960,recurrente
44,104371,Visita Guiada suscipit,Sint numquam amet eius. Mollitia eveniet libero architecto. Perferendis quos modi.,4715.85,Visita Guiada,4372,recurrente
135,113454,Religiosa accusamus,Amet voluptas dolorem veritatis. Nemo facere deleniti nam expedita veniam quibusdam pariatur.,1444.67,Religiosa,13455,recurrente
1,100129,Mercado natus,Sunt modi pariatur architecto quas. Tenetur illum quis commodi fuga.,2466.74,Mercado,130,recurrente
175,117638,Educativa ipsa,Dolor beatae ipsa delectus eveniet provident at. Earum nemo libero in ullam deleniti.,1365.09,Educativa,17639,recurrente
4,100401,Conferencia sapiente,Rerum illum eligendi commodi esse magnam. Quo error ipsam recusandae cupiditate.,632.92,Conferencia,402,recurrente
136,113563,Conferencia molestiae,Non incidunt facilis qui veniam suscipit. Magni libero molestiae reprehenderit.,1320.96,Conferencia,13564,recurrente
54,105350,Ecoturismo porro,Nisi dicta aperiam pariatur aliquid mollitia. Dolorum quasi blanditiis officia autem ratione.,2924.53,Ecoturismo,5351,recurrente
152,115205,Tour quod,Accusantium eius nisi temporibus eos.,751.98,Tour,15206,recurrente
56,105601,Religiosa sit,Enim odit sed deserunt odit quidem voluptatum. Autem soluta eum ab quam fugit delectus.,3822.34,Religiosa,5602,recurrente
69,106974,Tour iusto,Eos iusto saepe et corrupti temporibus voluptatum. Recusandae cum eaque ipsa atque recusandae.,2632.43,Tour,6975,recurrente
199,119812,Taller quod,Expedita eveniet non tempora. Corrupti quos repudiandae provident reprehenderit et deleniti.,4179.71,Taller,19813,recurrente
79,107976,Concierto cum,Labore non totam asperiores.,2469.86,Concierto,7977,recurrente
29,103008,Educativa reprehenderit,Tempora aliquam harum delectus.,1634.08,Educativa,3009,recurrente
137,113739,Playa similique,Vero explicabo modi in culpa cupiditate. Sit sint ea.,428.99,Playa,13740,recurrente
189,118851,Cultural soluta,Occaecati sequi inventore sunt. Quidem soluta distinctio natus.,2562.57,Cultural,18852,recurrente
194,119376,Playa hic,Quasi voluptatibus quos libero fugiat error. Quisquam nemo consequatur deserunt.,1649.59,Playa,19377,recurrente
196,119567,Parque Temático quod,Asperiores magnam modi consequatur quisquam debitis.,4664.65,Parque Temático,19568,recurrente
158,115736,Festival neque,Ut sit laudantium dolores corrupti. Nemo quaerat a architecto. Totam odio alias libero at.,1981.46,Festival,15737,recurrente
179,117906,Cultural laboriosam,Minima qui corporis architecto voluptate tempora repellendus.,726.58,Cultural,17907,recurrente
154,115404,Gastronomía in,Natus dignissimos doloremque modi numquam. Porro error repudiandae veritatis dolorum corporis.,488.12,Gastronomía,15405,recurrente
140,114066,Playa ullam,Quam dicta dicta mollitia. Sapiente veritatis fuga maiores repellat laborum maiores.,4828.3,Playa,14067,recurrente
208,120873,Tour maxime,Eos fugit molestiae magnam. Ducimus ipsum id non.,1464.08,Tour,20874,recurrente
138,113820,Excursión numquam,Reiciendis similique assumenda sapiente culpa a assumenda. Reiciendis totam sequi nemo magnam.,666.1,Excursión,13821,recurrente
50,104981,Educativa blanditiis,Eligendi voluptates porro earum. Doloribus dolores accusantium ipsum sapiente.,260.81,Educativa,4982,recurrente
206,120595,Deportiva mollitia,Voluptates dolorem laboriosam fugiat maxime. Sit laudantium quas porro.,278.97,Deportiva,20596,recurrente
32,103269,Excursión ad,Atque deleniti explicabo voluptate alias eius doloribus. Ipsa magni aspernatur hic debitis.,3261.87,Excursión,3270,recurrente
105,110641,Taller quos,Odio sed ex. Necessitatibus sed hic. Excepturi quod iste mollitia neque.,333.45,Taller,10642,recurrente
194,119454,Aventura harum,Placeat tempora quo quos culpa nisi. Dolores sed tempora.,4508.61,Aventura,19455,recurrente
14,101442,Visita Guiada sed,Optio sit vitae nam culpa. Minus corrupti voluptatum iure expedita.,4773.07,Visita Guiada,1443,recurrente
51,105022,Conferencia reiciendis,Voluptatem itaque soluta deserunt quia magni beatae. Quo unde quos nisi.,4776.02,Conferencia,5023,recurrente
192,119227,Taller eligendi,Pariatur vitae tenetur iusto quod vitae. Omnis consectetur cumque illo eligendi cupiditate.,1711.11,Taller,19228,recurrente
221,122071,Exposición maxime,Inventore molestiae officia. Eveniet eius deserunt delectus eum ullam.,1320.62,Exposición,22072,recurrente
105,110631,Conferencia fugit,Voluptatibus ex laboriosam culpa rerum ipsa. Placeat quas occaecati voluptate.,2817.39,Conferencia,10632,recurrente
192,119125,Recreativa aliquam,Earum quos cumque architecto cum. Explicabo cupiditate atque beatae commodi odio nam.,4007.8,Recreativa,19126,recurrente
222,122181,Aventura atque,Animi officiis voluptas. Vitae laboriosam aspernatur at asperiores repellendus.,4400.3,Aventura,22182,recurrente
108,110930,Feria delectus,Reprehenderit accusantium inventore nulla voluptas cupiditate cum.,4593.55,Feria,10931,recurrente
66,106769,Concierto earum,Rerum aliquid sint nostrum maxime. Corrupti accusantium ducimus non.,1385.07,Concierto,6770,recurrente
180,118026,Gastronomía doloremque,Optio voluptatem ut placeat itaque. Beatae voluptate consectetur suscipit.,2001.98,Gastronomía,18027,recurrente
5,100608,Educativa commodi,Provident expedita dolorem iste soluta.,3252.65,Educativa,609,recurrente
124,112314,Gastronomía ullam,Debitis tenetur quam totam impedit. Quo ea corporis adipisci. Voluptatem quidem facilis iste ea.,1905.26,Gastronomía,12315,recurrente
211,121070,Playa assumenda,Perspiciatis eaque dignissimos error expedita eaque sapiente. Unde autem a voluptatem.,369.08,Playa,21071,recurrente
1,100019,Ecoturismo sequi,Commodi numquam nesciunt quae. Voluptatum minus iste non aut praesentium.,4429.18,Ecoturismo,20,recurrente
103,110419,Visita Guiada sint,Fugiat ratione in commodi omnis numquam. Quis distinctio adipisci deleniti dolor est.,2239.35,Visita Guiada,10420,recurrente
125,112457,Exposición sequi,Molestias laborum inventore consequatur quas. Dignissimos quos aliquam placeat ab.,208.33,Exposición,12458,recurrente
208,120773,Gastronomía vitae,"Facilis pariatur expedita.
Hic saepe nihil corrupti sunt. Beatae alias nam reiciendis.",2956.1,Gastronomía,20774,recurrente
118,111806,Excursión exercitationem,Placeat impedit deserunt esse dolorem est. Illo iusto cumque dolor.,4923.17,Excursión,11807,recurrente
203,120215,Concierto ullam,Eos expedita eaque consequuntur officia cumque. Fugit voluptatibus exercitationem quas.,2474.6,Concierto,20216,recurrente
219,121874,Gastronomía tempore,Rem minima qui sint sunt.,1441.14,Gastronomía,21875,recurrente
77,107712,Playa delectus,Eum praesentium commodi ab commodi nemo.,1782.62,Playa,7713,recurrente
77,107658,Taller tempore,Est esse animi. Voluptatibus molestias quod voluptatum magnam.,3500.73,Taller,7659,recurrente
84,108456,Educativa nihil,Adipisci natus dolore quo blanditiis eaque nisi. Corporis nemo veniam dicta quasi omnis.,3738.73,Educativa,8457,recurrente
90,108913,Taller expedita,Voluptates praesentium dolore. Similique numquam consequuntur repellendus dicta.,2329.22,Taller,8914,recurrente
24,102487,Concierto sunt,Voluptas tempore harum amet omnis. Molestias rem quia ipsam voluptas.,731.93,Concierto,2488,recurrente
180,118083,Recreativa itaque,Ipsa amet tempore voluptatibus nisi atque sunt. Quia officia neque iusto explicabo.,2382.41,Recreativa,18084,recurrente
171,117272,Mercado minus,Est repudiandae at quas earum. Praesentium corporis amet.,2210.9,Mercado,17273,recurrente
216,121627,Feria consequatur,Quam rerum autem accusamus itaque delectus culpa fugiat.,1230.48,Feria,21628,recurrente
51,105081,Concierto hic,Ut ipsa reiciendis unde modi.,3080.32,Concierto,5082,recurrente
138,113838,Mercado optio,Modi possimus saepe magnam laborum laboriosam. Corrupti aperiam esse nisi ut quo illo.,516.01,Mercado,13839,recurrente
158,115720,Ecoturismo suscipit,Assumenda minus dicta quis. Doloremque enim non vitae nulla. Ducimus deserunt totam hic possimus.,479.97,Ecoturismo,15721,recurrente
56,105576,Playa exercitationem,Numquam in laboriosam. Sit dolores laboriosam facilis exercitationem enim cum.,2455.29,Playa,5577,recurrente
62,106270,Mercado beatae,Veniam consequuntur explicabo voluptatum esse.,257.15,Mercado,6271,recurrente
49,104836,Aventura consectetur,Illo nam quo.,3164.29,Aventura,4837,recurrente
198,119740,Festival minima,Reprehenderit ratione occaecati. Placeat quasi quibusdam minus neque.,4409.47,Festival,19741,recurrente
194,119387,Festival sunt,Est laborum excepturi vero magni quidem. Nobis dicta voluptatibus ex dicta error.,1487.21,Festival,19388,recurrente
174,117507,Exposición et,Voluptatem laborum quam pariatur. Quisquam totam saepe facere earum harum voluptate.,4261.99,Exposición,17508,recurrente
155,115469,Aventura possimus,Molestiae quae labore laborum doloremque quod sunt. Quo non autem quis assumenda.,3033.98,Aventura,15470,recurrente
216,121567,Aventura blanditiis,Ducimus tenetur accusantium sint.,4025.58,Aventura,21568,recurrente
18,101966,Recreativa dicta,Quas sit dolore accusamus. Nisi mollitia atque vel facilis quisquam.,4843.5,Recreativa,1967,recurrente
17,101775,Mercado ad,Ex reiciendis nemo enim suscipit ex corporis. Dolorem quo quo dolore odio quaerat.,2343.96,Mercado,1776,recurrente
204,120427,Ecoturismo unde,Commodi saepe magni nobis tempore.,2602.19,Ecoturismo,20428,recurrente
97,109755,Excursión possimus,Soluta ut enim dignissimos deserunt. Quam maiores facilis ducimus illum in fuga.,4540.55,Excursión,9756,recurrente
38,103800,Taller a,"Ducimus inventore ratione enim. Saepe veniam ad necessitatibus.
Maxime exercitationem porro nulla.",633.49,Taller,3801,recurrente
127,112608,Taller ab,Pariatur non ipsum corrupti tenetur rem facere. Ut iure dolor laboriosam dicta iste quaerat eaque.,4750.62,Taller,12609,recurrente
130,113028,Religiosa aperiam,Soluta architecto reprehenderit quae iste sit.,460.56,Religiosa,13029,recurrente
20,102135,Deportiva laborum,Praesentium optio et vel esse hic tenetur nam. Harum odio soluta doloremque est occaecati dicta.,1870.3,Deportiva,2136,recurrente
118,111817,Gastronomía magni,Autem numquam beatae. Molestiae itaque inventore fuga.,3310.51,Gastronomía,11818,recurrente
141,114164,Recreativa reiciendis,Corrupti voluptate eaque velit repellendus. Cumque illo aspernatur quibusdam temporibus nobis.,4625.41,Recreativa,14165,recurrente
140,114047,Aventura quasi,Nostrum laboriosam quis magnam nulla. Maiores eos magnam ullam doloremque natus non.,3790.3,Aventura,14048,recurrente
74,107469,Exposición minima,Asperiores amet et sit ullam dolorem laudantium. Quae minus molestias minima.,199.77,Exposición,7470,recurrente
183,118306,Tour distinctio,Maiores atque error neque. Asperiores provident ducimus tempora. Neque consequuntur cum architecto.,1394.99,Tour,18307,recurrente
18,101983,Ecoturismo incidunt,Amet dolores quisquam modi praesentium culpa.,3853.99,Ecoturismo,1984,recurrente
122,112078,Visita Guiada magnam,Repellendus autem vero. Excepturi incidunt delectus excepturi. Aliquid iure commodi expedita.,4722.74,Visita Guiada,12079,recurrente
64,106455,Parque Temático quibusdam,Alias quo ex veniam expedita. Aut inventore sequi porro asperiores dolor. Iure omnis cumque quia.,3494.03,Parque Temático,6456,recurrente
184,118461,Concierto dolores,Doloribus debitis aliquid quisquam rem saepe. Totam deserunt distinctio dolorem reiciendis ea.,3885.92,Concierto,18462,recurrente
78,107735,Deportiva voluptates,Impedit commodi culpa. Fugit suscipit voluptas dolorum explicabo vitae.,2710.16,Deportiva,7736,recurrente
92,109178,Mercado quidem,Error natus vel similique. Reprehenderit quos sapiente iste iusto similique beatae facere.,1686.05,Mercado,9179,recurrente
113,111385,Visita Guiada perspiciatis,Ex eos cupiditate minima maiores. Tempore dicta quam.,1788.34,Visita Guiada,11386,recurrente
6,100657,Exposición tenetur,Ipsa culpa consequuntur magni maiores. Fuga temporibus asperiores similique nulla unde.,3983.26,Exposición,658,recurrente
213,121281,Cultural quisquam,Adipisci eum eos velit iusto error. Delectus dolorum ex animi expedita earum.,1511.1,Cultural,21282,recurrente
7,100751,Exposición sunt,Rem ipsam placeat quae veritatis laborum.,484.22,Exposición,752,recurrente
20,102081,Excursión ipsum,Est ex voluptatum voluptates. Magnam reiciendis minus eveniet optio explicabo.,4664.04,Excursión,2082,recurrente
154,115357,Educativa perferendis,Voluptates mollitia optio in id. Ex ipsam architecto.,4873.11,Educativa,15358,recurrente
201,120096,Excursión ullam,Eum soluta sed error placeat eum. Ad nesciunt eligendi delectus qui nulla recusandae.,2591.19,Excursión,20097,recurrente
179,117872,Religiosa quo,Iste quisquam nulla totam sed. Debitis nesciunt similique. Accusantium eius cumque odit.,2347.14,Religiosa,17873,recurrente
162,116205,Mercado repellat,Unde facere odio totam. Nulla dicta minus numquam eum incidunt laborum.,2455.91,Mercado,16206,recurrente
144,114402,Recreativa dolore,Ducimus rem ullam architecto quis. Libero nihil voluptates placeat ad quis.,2887.39,Recreativa,14403,recurrente
57,105665,Playa corporis,Incidunt qui neque adipisci qui. Dicta nisi tempore quisquam.,4201.28,Playa,5666,recurrente
97,109745,Concierto blanditiis,Nesciunt fuga possimus doloremque repudiandae quam. Aut ea aliquid. Tempore provident soluta.,3137.88,Concierto,9746,recurrente
96,109687,Concierto illo,Quia numquam voluptas reiciendis sequi voluptatibus. Tempore error molestiae voluptatibus.,2822.69,Concierto,9688,recurrente
180,118053,Parque Temático hic,Delectus dolores voluptatibus saepe molestias quibusdam a.,170.21,Parque Temático,18054,recurrente
33,103410,Deportiva nostrum,Temporibus laboriosam quo facere voluptate. Dolorem nihil doloremque maxime.,1779.44,Deportiva,3411,recurrente
21,102227,Parque Temático sed,Enim eius laborum ipsum nostrum. Occaecati hic laudantium incidunt quisquam.,79.16,Parque Temático,2228,recurrente
59,105954,Visita Guiada aperiam,Beatae debitis nesciunt reiciendis quam. Aspernatur laborum facilis quod temporibus eligendi.,4390.68,Visita Guiada,5955,recurrente
52,105226,Conferencia dicta,Tempore enim ad vel tempora. Quod libero provident.,2673.88,Conferencia,5227,recurrente
225,122433,Conferencia qui,Omnis aperiam architecto hic nostrum placeat quibusdam.,2191.03,Conferencia,22434,recurrente
36,103652,Recreativa velit,Corrupti architecto ut et. Tempore eligendi harum libero voluptatum sed.,2654.13,Recreativa,3653,recurrente
100,110071,Religiosa nulla,Explicabo accusantium possimus suscipit. Illum a optio porro. Ea saepe laudantium officiis qui.,1178.25,Religiosa,10072,recurrente
180,118125,Visita Guiada facere,Assumenda dolorum labore exercitationem ipsa. Reiciendis molestias unde vitae minima consequatur.,1779.66,Visita Guiada,18126,recurrente
52,105155,Mercado velit,Fugit nulla quam qui. Ut ad at. Dolorem ab esse incidunt.,1335.37,Mercado,5156,recurrente
